scene,button,path,active,canvasX,canvasY,width,height,graphic,persistentCalls
"Assets/Scenes/TianTi1.unity","124","Canvas/RawImage 1/RawImage/RawImage 5/124",false,1.56,-1.13,550.47,468.37,"UISprite",""
"Assets/Scenes/TianTi1.unity","Button 18","Canvas/RawImage 1/RawImage/RawImage 7/Button 18",false,194.53,187.99,24.79,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi1.unity","Button 3","Canvas/RawImage 1/RawImage/RawImage 6/Button 3",false,56.16,135.25,24.45,17.45,"UISprite","guanbi.Click;Kaiqi.Click"
"Assets/Scenes/TianTi1.unity","Button .","Canvas/RawImage 1/RawImage/Button .",true,223.32,-55.65,66.05,31.29,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi1.unity","Button 17","Canvas/RawImage 1/RawImage/RawImage 5/Button 17",false,243.95,187.99,25.2,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi1.unity","Button 9","Canvas/RawImage 1/RawImage/Button 9",true,65.09,185.08,42.19,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi1.unity","Button 2","Canvas/RawImage 1/RawImage/RawImage 6/Button 2",false,-14.48,135.16,24.45,17.63,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi1.unity","Button 27","Canvas/RawImage 1/RawImage/RawImage 6/Button 27",false,-239.43,187.79,30.35,40.1,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi1.unity","Button 10","Canvas/RawImage 1/RawImage/RawImage 7/Button 10",false,14.2,185.08,42.02,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi1.unity","Button 18","Canvas/RawImage 1/RawImage/RawImage 5/Button 18",false,194.53,187.99,24.79,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi1.unity","Button 1","Canvas/RawImage 1/RawImage/Button 1",true,17.37,-55.65,65.74,31.29,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi1.unity","Button 1","Canvas/RawImage 1/RawImage/RawImage 7/Button 1",false,169.33,187.39,24.46,29.8,"UISprite","Tian1.GoNextScene"
"Assets/Scenes/TianTi1.unity","Button 4","Canvas/RawImage 1/RawImage/RawImage 5/Button 4",false,-7.24,39.41,52.25,17.45,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi1.unity","Button 3","Canvas/RawImage 1/RawImage/Button 3",true,-153.36,185.25,63.73,35.5,"UISprite","Kaiqi.Click"
"Assets/Scenes/TianTi1.unity","Button 13","Canvas/RawImage 1/RawImage/RawImage 5/Button 13",false,65.09,185.08,42.19,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi1.unity","Button 3","Canvas/RawImage 1/RawImage/RawImage 5/Button 3",false,56.16,135.25,24.45,17.45,"UISprite","guanbi.Click;Kaiqi.Click"
"Assets/Scenes/TianTi1.unity","Button 3","Canvas/RawImage 1/RawImage/RawImage 2/Button 3",false,32.27,-176.67,56.68,22.17,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi1.unity","Button 2","Canvas/RawImage 1/RawImage/RawImage 5/Button 2",false,-14.48,135.16,24.45,17.63,"UISprite","guanbi.Click;Kaiqi.Click"
"Assets/Scenes/TianTi1.unity","Button 1","Canvas/RawImage 1/RawImage/RawImage 1/Button 1",false,152.9,-176.63,57.23,22.17,"UISprite","Tian1.GoNextScene"
"Assets/Scenes/TianTi1.unity","Button 2","Canvas/RawImage 1/RawImage/RawImage 7/Button 2",false,-14.48,135.16,24.45,17.63,"UISprite","guanbi.Click;Kaiqi.Click"
"Assets/Scenes/TianTi1.unity","Button 15","Canvas/RawImage 1/RawImage/RawImage 6/Button 15",false,-153.36,185.25,63.73,35.5,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi1.unity","Button 4","Canvas/RawImage 1/RawImage/Button 4",true,-91.17,185.08,41.41,35.1,"UISprite","Kaiqi.Click"
"Assets/Scenes/TianTi1.unity","Button 25","Canvas/RawImage 1/RawImage/RawImage 6/Button 25",false,194.53,187.99,24.79,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi1.unity","Button 22","Canvas/RawImage 1/RawImage/RawImage 6/Button 22",false,-207.29,187.8,30.25,40.1,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi1.unity","Button 28","Canvas/RawImage 1/RawImage/RawImage 6/Button 28",false,243.95,187.99,25.2,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi1.unity","Button 14","Canvas/RawImage 1/RawImage/RawImage 5/Button 14",false,-153.36,185.25,63.73,35.5,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi1.unity","Button 13","Canvas/RawImage 1/RawImage/Button 13",true,-207.29,187.8,30.25,40.1,"UISprite","Kaiqi.Click"
"Assets/Scenes/TianTi1.unity","Button 16","Canvas/RawImage 1/RawImage/RawImage 5/Button 16",false,-207.29,187.8,30.25,40.1,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi1.unity","Button 1","Canvas/RawImage 1/RawImage/RawImage 4/Button 1",false,152.88,-176.4,57.11,23.03,"UISprite","Tian1.GoNextScene"
"Assets/Scenes/TianTi1.unity","Button 21","Canvas/RawImage 1/RawImage/RawImage 7/Button 21",false,-239.43,187.79,30.35,40.1,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi1.unity","Button 7","Canvas/RawImage 1/RawImage/RawImage 7/Button 7",false,224.28,-189.57,65.72,34.84,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi1.unity","Button 19","Canvas/RawImage 1/RawImage/RawImage 7/Button 19",false,-38.9,185.08,41.47,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi1.unity","Button 1","Canvas/RawImage 1/RawImage/RawImage 5/Button 1",false,169.4,187.24,24.78,29.08,"UISprite","Tian1.GoNextScene"
"Assets/Scenes/TianTi1.unity","Button 11","Canvas/RawImage 1/RawImage/Button 11",true,243.95,187.99,25.2,29.26,"UISprite","Kaiqi.Click"
"Assets/Scenes/TianTi1.unity","Button 5","Canvas/RawImage 1/RawImage/RawImage 5/Button 5",false,224.67,-189.98,65.56,32.61,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi1.unity","Button 8","Canvas/RawImage 1/RawImage/Button 8",true,194.53,187.99,24.79,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi1.unity","Button 4","Canvas/RawImage 1/RawImage/RawImage 7/Button 4",false,6.39,39.41,25.52,17.45,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi1.unity","Button 20","Canvas/RawImage 1/RawImage/RawImage 5/Button 20",false,219.49,187.99,24.9,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi1.unity","124","Canvas/RawImage 1/RawImage/RawImage 1/124",false,1.56,-1.13,550.47,468.37,"UISprite",""
"Assets/Scenes/TianTi1.unity","Button 1","Canvas/RawImage 1/RawImage/RawImage 2/Button 1",false,153.82,-176.67,57.23,22.17,"UISprite","Tian1.GoNextScene"
"Assets/Scenes/TianTi1.unity","Button 7","Canvas/RawImage 1/RawImage/Button 7",true,-38.9,185.08,41.47,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi1.unity","124","Canvas/RawImage 1/RawImage/RawImage 3/124",false,1.56,-1.13,550.47,468.37,"UISprite",""
"Assets/Scenes/TianTi1.unity","Button 3","Canvas/RawImage 1/RawImage/RawImage 1/Button 3",false,157.97,168.46,47.14,23.64,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi1.unity","Button 15","Canvas/RawImage 1/RawImage/RawImage 7/Button 15",false,-153.36,185.25,63.73,35.5,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi1.unity","Button 16","Canvas/RawImage 1/RawImage/Button 16",true,-178.32,-94.3,24.77,13.63,"UISprite","Tian2.GoNextScene"
"Assets/Scenes/TianTi1.unity","Button 12","Canvas/RawImage 1/RawImage/Button 12",true,219.49,187.99,24.9,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi1.unity","123","Canvas/RawImage 1/RawImage/RawImage 4/123",false,1.56,-1.13,550.47,468.37,"UISprite",""
"Assets/Scenes/TianTi1.unity","Button 4","Canvas/RawImage 1/RawImage/RawImage 6/Button 4",false,-7.24,39.41,52.25,17.45,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi1.unity","Button 17","Canvas/RawImage 1/RawImage/RawImage 7/Button 17",false,243.95,187.99,25.2,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi1.unity","Button 5","Canvas/RawImage 1/RawImage/RawImage 7/Button 5",false,-46.59,135.26,24.44,17.45,"UISprite","Kaiqi.Click;guanbi.Click"
"Assets/Scenes/TianTi1.unity","Button.","Canvas/RawImage 1/RawImage/Button.",true,169.4,187.99,25.12,29.26,"UISprite","Tianti.GoNextScene"
"Assets/Scenes/TianTi1.unity","Button 2","Canvas/RawImage 1/RawImage/Button 2",true,-55.57,-55.65,65.97,31.29,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi1.unity","123","Canvas/RawImage 1/RawImage/RawImage 6/123",false,1.56,-1.13,550.47,468.37,"UISprite",""
"Assets/Scenes/TianTi1.unity","Button 5","Canvas/RawImage 1/RawImage/Button 5",true,-239.43,187.79,30.35,40.1,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi1.unity","Button 4","Canvas/RawImage 1/RawImage/RawImage 1/Button 4",false,158,142.69,47.14,23.33,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi1.unity","Button 3","Canvas/RawImage 1/RawImage/RawImage 7/Button 3",false,56.16,135.25,24.45,17.45,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi1.unity","Button 24","Canvas/RawImage 1/RawImage/RawImage 6/Button 24",false,65.09,185.08,42.19,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi1.unity","124","Canvas/RawImage 1/RawImage/RawImage 7/124",false,1.56,-1.13,550.47,468.37,"UISprite",""
"Assets/Scenes/TianTi1.unity","Button 22","Canvas/RawImage 1/RawImage/RawImage 6/Button 22",false,-38.9,185.08,41.47,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi1.unity","Button 10","Canvas/RawImage 1/RawImage/RawImage 5/Button 10",false,14.2,185.08,42.02,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","124","Canvas/RawImage 1/RawImage/RawImage 7/124",false,1.56,-1.13,550.47,468.37,"UISprite",""
"Assets/Scenes/TianTi2.unity","Button 1","Canvas/RawImage 1/RawImage/RawImage 6/Button 1",false,169.4,187.24,24.78,29.08,"UISprite","Tian2.GoNextScene"
"Assets/Scenes/TianTi2.unity","Button 26","Canvas/RawImage 1/RawImage/RawImage 6/Button 26",false,219.49,187.99,24.9,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 2","Canvas/RawImage 1/RawImage/RawImage 2/Button 2",false,93.32,-176.67,56.85,22.17,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 2","Canvas/RawImage 1/RawImage/RawImage 1/Button 2",false,92.39,-176.67,56.85,22.17,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 11","Canvas/RawImage 1/RawImage/RawImage 6/Button 11",false,14.2,185.08,42.02,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","124","Canvas/RawImage 1/RawImage/RawImage 5/124",false,1.56,-1.13,550.47,468.37,"UISprite",""
"Assets/Scenes/TianTi2.unity","Button 20","Canvas/RawImage 1/RawImage/RawImage 7/Button 20",false,219.49,187.99,24.9,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 18","Canvas/RawImage 1/RawImage/Button 18",true,-212.06,-94.3,25.71,13.64,"UISprite","Tian1.GoNextScene"
"Assets/Scenes/TianTi2.unity","Button 16","Canvas/RawImage 1/RawImage/RawImage 7/Button 16",false,-207.29,187.8,30.25,40.1,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 21","Canvas/RawImage 1/RawImage/RawImage 5/Button 21",false,-239.43,187.79,30.35,40.1,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 17","Canvas/RawImage 1/RawImage/Button 17",true,-6.97,-18.77,17.06,13.73,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 6","Canvas/RawImage 1/RawImage/RawImage 6/Button 6",false,224.28,-189.57,65.72,34.84,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 5","Canvas/RawImage 1/RawImage/RawImage 6/Button 5",false,-46.59,135.26,24.44,17.45,"UISprite","Kaiqi.Click;guanbi.Click"
"Assets/Scenes/TianTi2.unity","Button 19","Canvas/RawImage 1/RawImage/RawImage 5/Button 19",false,-38.9,185.08,41.47,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 13","Canvas/RawImage 1/RawImage/RawImage 7/Button 13",false,65.09,185.08,42.19,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","124","Canvas/RawImage 1/RawImage/RawImage 3/124",false,1.56,-1.13,550.47,468.37,"UISprite",""
"Assets/Scenes/TianTi2.unity","123","Canvas/RawImage 1/RawImage/RawImage 4/123",false,1.56,-1.13,550.47,468.37,"UISprite",""
"Assets/Scenes/TianTi2.unity","124","Canvas/RawImage 1/RawImage/RawImage 1/124",false,1.56,-1.13,550.47,468.37,"UISprite",""
"Assets/Scenes/TianTi2.unity","Button 8","Canvas/RawImage 1/RawImage/RawImage 7/Button 8",false,121.77,39.41,25.43,17.45,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 6","Canvas/RawImage 1/RawImage/Button 6",true,14.2,185.08,42.02,35.1,"UISprite","Kaiqi.Click"
"Assets/Scenes/TianTi2.unity","123","Canvas/RawImage 1/RawImage/123",true,1.56,-1.13,550.47,468.37,"UISprite",""
"Assets/Scenes/TianTi2.unity","Button 1","Canvas/RawImage 1/RawImage/RawImage 3/Button 1",false,181.59,178.36,25.74,21.71,"UISprite","Tian2.GoNextScene"
"Assets/Scenes/TianTi2.unity","Button 18","Canvas/RawImage 1/RawImage/RawImage 7/Button 18",false,194.53,187.99,24.79,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 3","Canvas/RawImage 1/RawImage/RawImage 6/Button 3",false,56.16,135.25,24.45,17.45,"UISprite","guanbi.Click;Kaiqi.Click"
"Assets/Scenes/TianTi2.unity","Button .","Canvas/RawImage 1/RawImage/Button .",true,223.32,-55.65,66.05,31.29,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 17","Canvas/RawImage 1/RawImage/RawImage 5/Button 17",false,243.95,187.99,25.2,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 9","Canvas/RawImage 1/RawImage/Button 9",true,65.09,185.08,42.19,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 2","Canvas/RawImage 1/RawImage/RawImage 6/Button 2",false,-14.48,135.16,24.45,17.63,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 27","Canvas/RawImage 1/RawImage/RawImage 6/Button 27",false,-239.43,187.79,30.35,40.1,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 10","Canvas/RawImage 1/RawImage/RawImage 7/Button 10",false,14.2,185.08,42.02,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 18","Canvas/RawImage 1/RawImage/RawImage 5/Button 18",false,194.53,187.99,24.79,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 1","Canvas/RawImage 1/RawImage/Button 1",true,17.37,-55.65,65.74,31.29,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 1","Canvas/RawImage 1/RawImage/RawImage 7/Button 1",false,169.33,187.39,24.46,29.8,"UISprite","Tian2.GoNextScene"
"Assets/Scenes/TianTi2.unity","Button 4","Canvas/RawImage 1/RawImage/RawImage 5/Button 4",false,-7.24,39.41,52.25,17.45,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 3","Canvas/RawImage 1/RawImage/Button 3",true,-153.36,185.25,63.73,35.5,"UISprite","Kaiqi.Click"
"Assets/Scenes/TianTi2.unity","Button 13","Canvas/RawImage 1/RawImage/RawImage 5/Button 13",false,65.09,185.08,42.19,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 3","Canvas/RawImage 1/RawImage/RawImage 5/Button 3",false,56.16,135.25,24.45,17.45,"UISprite","guanbi.Click;Kaiqi.Click"
"Assets/Scenes/TianTi2.unity","Button 3","Canvas/RawImage 1/RawImage/RawImage 2/Button 3",false,32.27,-176.67,56.68,22.17,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 2","Canvas/RawImage 1/RawImage/RawImage 5/Button 2",false,-14.48,135.16,24.45,17.63,"UISprite","guanbi.Click;Kaiqi.Click"
"Assets/Scenes/TianTi2.unity","Button 1","Canvas/RawImage 1/RawImage/RawImage 1/Button 1",false,152.9,-176.63,57.23,22.17,"UISprite","Tian2.GoNextScene"
"Assets/Scenes/TianTi2.unity","Button 2","Canvas/RawImage 1/RawImage/RawImage 7/Button 2",false,-14.48,135.16,24.45,17.63,"UISprite","guanbi.Click;Kaiqi.Click"
"Assets/Scenes/TianTi2.unity","Button 15","Canvas/RawImage 1/RawImage/RawImage 6/Button 15",false,-153.36,185.25,63.73,35.5,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 4","Canvas/RawImage 1/RawImage/Button 4",true,-91.17,185.08,41.41,35.1,"UISprite","Kaiqi.Click"
"Assets/Scenes/TianTi2.unity","Button 25","Canvas/RawImage 1/RawImage/RawImage 6/Button 25",false,194.53,187.99,24.79,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 22","Canvas/RawImage 1/RawImage/RawImage 6/Button 22",false,-207.29,187.8,30.25,40.1,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 28","Canvas/RawImage 1/RawImage/RawImage 6/Button 28",false,243.95,187.99,25.2,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 14","Canvas/RawImage 1/RawImage/RawImage 5/Button 14",false,-153.36,185.25,63.73,35.5,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 13","Canvas/RawImage 1/RawImage/Button 13",true,-207.29,187.8,30.25,40.1,"UISprite","Kaiqi.Click"
"Assets/Scenes/TianTi2.unity","Button 16","Canvas/RawImage 1/RawImage/RawImage 5/Button 16",false,-207.29,187.8,30.25,40.1,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 1","Canvas/RawImage 1/RawImage/RawImage 4/Button 1",false,152.88,-176.4,57.11,23.03,"UISprite","Tian2.GoNextScene"
"Assets/Scenes/TianTi2.unity","Button 21","Canvas/RawImage 1/RawImage/RawImage 7/Button 21",false,-239.43,187.79,30.35,40.1,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 7","Canvas/RawImage 1/RawImage/RawImage 7/Button 7",false,224.28,-189.57,65.72,34.84,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 19","Canvas/RawImage 1/RawImage/RawImage 7/Button 19",false,-38.9,185.08,41.47,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 1","Canvas/RawImage 1/RawImage/RawImage 5/Button 1",false,169.4,187.24,24.78,29.08,"UISprite","Tian2.GoNextScene"
"Assets/Scenes/TianTi2.unity","Button 11","Canvas/RawImage 1/RawImage/Button 11",true,243.95,187.99,25.2,29.26,"UISprite","Kaiqi.Click"
"Assets/Scenes/TianTi2.unity","Button 5","Canvas/RawImage 1/RawImage/RawImage 5/Button 5",false,224.67,-189.98,65.56,32.61,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 8","Canvas/RawImage 1/RawImage/Button 8",true,194.53,187.99,24.79,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 4","Canvas/RawImage 1/RawImage/RawImage 7/Button 4",false,6.39,39.41,25.52,17.45,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 20","Canvas/RawImage 1/RawImage/RawImage 5/Button 20",false,219.49,187.99,24.9,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 1","Canvas/RawImage 1/RawImage/RawImage 2/Button 1",false,153.82,-176.67,57.23,22.17,"UISprite","Tian2.GoNextScene"
"Assets/Scenes/TianTi2.unity","Button 7","Canvas/RawImage 1/RawImage/Button 7",true,-38.9,185.08,41.47,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 3","Canvas/RawImage 1/RawImage/RawImage 1/Button 3",false,157.97,168.46,47.14,23.64,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 15","Canvas/RawImage 1/RawImage/RawImage 7/Button 15",false,-153.36,185.25,63.73,35.5,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 16","Canvas/RawImage 1/RawImage/Button 16",true,-178.32,-94.3,24.77,13.63,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 12","Canvas/RawImage 1/RawImage/Button 12",true,219.49,187.99,24.9,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 4","Canvas/RawImage 1/RawImage/RawImage 6/Button 4",false,-7.24,39.41,52.25,17.45,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 17","Canvas/RawImage 1/RawImage/RawImage 7/Button 17",false,243.95,187.99,25.2,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 5","Canvas/RawImage 1/RawImage/RawImage 7/Button 5",false,-46.59,135.26,24.44,17.45,"UISprite","Kaiqi.Click;guanbi.Click"
"Assets/Scenes/TianTi2.unity","123","Canvas/RawImage 1/RawImage/RawImage 2/123",false,1.56,-1.13,550.47,468.37,"UISprite",""
"Assets/Scenes/TianTi2.unity","Button00","Canvas/RawImage 1/RawImage/Button00",true,169.4,187.99,25.12,29.26,"UISprite","Tianti.GoNextScene"
"Assets/Scenes/TianTi2.unity","Button 2","Canvas/RawImage 1/RawImage/Button 2",true,-55.57,-55.65,65.97,31.29,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","123","Canvas/RawImage 1/RawImage/RawImage 6/123",false,1.56,-1.13,550.47,468.37,"UISprite",""
"Assets/Scenes/TianTi2.unity","Button 5","Canvas/RawImage 1/RawImage/Button 5",true,-239.43,187.79,30.35,40.1,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 4","Canvas/RawImage 1/RawImage/RawImage 1/Button 4",false,158,142.69,47.14,23.33,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 3","Canvas/RawImage 1/RawImage/RawImage 7/Button 3",false,56.16,135.25,24.45,17.45,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 24","Canvas/RawImage 1/RawImage/RawImage 6/Button 24",false,65.09,185.08,42.19,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 22","Canvas/RawImage 1/RawImage/RawImage 6/Button 22",false,-38.9,185.08,41.47,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/TianTi2.unity","Button 10","Canvas/RawImage 1/RawImage/RawImage 5/Button 10",false,14.2,185.08,42.02,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/True XLC.unity","Button","Canvas/Button",true,62.41,-108.44,65.97,21.8,"UISprite","AudioSource.Play;loading.GoNextScene"
"Assets/Scenes/True XLC.unity","Button 2","Canvas/Button 2",true,-51.98,-108.64,64.45,21.7,"UISprite","AudioSource.Play;XLC.GoNextScene"
"Assets/Scenes/Jidixiaozhen.unity","Button","Canvas/Button",false,0,0,0,0,"UISprite","Shenghua.GoNextScene"
"Assets/Scenes/Jidixiaozhen.unity","Button 0","Canvas/Button 0",false,0,0,0,0,"UISprite","JiXu2.Click"
"Assets/Scenes/Gongdi2.unity","Button0","Canvas/Button0",false,0,0,0,0,"UISprite","JiXu2.Click"
"Assets/Scenes/Gongdi2.unity","Button .","Canvas/Button .",false,0,0,0,0,"UISprite","FanjianGDliedao.GoNextScene"
"Assets/Scenes/Gongdi2.unity","123","Canvas/123",false,0,0,0,0,"UISprite",""
"Assets/Scenes/FanjianGD.unity","Button 10","Canvas/RawImage 1/RawImage/Button 10",true,115.38,-56.5,39.05,32.01,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGD.unity","Button 14","Canvas/RawImage 1/RawImage/Button 14",true,173.55,131.04,176.24,20.34,"UISprite","FanjianGDlie.GoNextScene"
"Assets/Scenes/FanjianGD.unity","Button 1","Canvas/RawImage 1/RawImage/RawImage 6/Button 1",false,169.4,187.24,24.78,29.08,"UISprite","FanjianGD.GoNextScene"
"Assets/Scenes/FanjianGD.unity","Button 26","Canvas/RawImage 1/RawImage/RawImage 6/Button 26",false,219.49,187.99,24.9,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGD.unity","Button 2","Canvas/RawImage 1/RawImage/RawImage 2/Button 2",false,93.32,-176.67,56.85,22.17,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGD.unity","Button 2","Canvas/RawImage 1/RawImage/RawImage 1/Button 2",false,92.39,-176.67,56.85,22.17,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGD.unity","Button 11","Canvas/RawImage 1/RawImage/RawImage 6/Button 11",false,14.2,185.08,42.02,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGD.unity","Button 20","Canvas/RawImage 1/RawImage/RawImage 7/Button 20",false,219.49,187.99,24.9,29.26,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGD.unity","Button 16","Canvas/RawImage 1/RawImage/RawImage 7/Button 16",false,-207.29,187.8,30.25,40.1,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGD.unity","Button 21","Canvas/RawImage 1/RawImage/RawImage 5/Button 21",false,-239.43,187.79,30.35,40.1,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGD.unity","Button 6","Canvas/RawImage 1/RawImage/RawImage 6/Button 6",false,224.28,-189.57,65.72,34.84,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGD.unity","Button 5","Canvas/RawImage 1/RawImage/RawImage 6/Button 5",false,-46.59,135.26,24.44,17.45,"UISprite","Kaiqi.Click;guanbi.Click"
"Assets/Scenes/FanjianGD.unity","Button 19","Canvas/RawImage 1/RawImage/RawImage 5/Button 19",false,-38.9,185.08,41.47,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGD.unity","Button 13","Canvas/RawImage 1/RawImage/RawImage 7/Button 13",false,65.09,185.08,42.19,35.1,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGD.unity","124","Canvas/RawImage 1/RawImage/RawImage 3/124",false,1.56,-1.13,550.47,468.37,"UISprite",""
"Assets/Scenes/FanjianGD.unity","Button 8","Canvas/RawImage 1/RawImage/RawImage 7/Button 8",false,121.77,39.41,25.43,17.45,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGD.unity","Button 1","Canvas/RawImage 1/RawImage/Button 1",true,162.63,-56.5,39.07,32.01,"UISprite","AudioSource.Play"
"Assets/Scenes/FanjianGD.unity","Button 6","Canvas/RawImage 1/RawImage/Button 6",true,14.2,185.08,42.02,35.1,"UISprite","Kaiqi.Click"
